시/군/구,연도,월,노선,시종점,일시,이용객수,시간범위
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,256,08~09
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,282,08~09
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,256,08~09
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,156,09~10
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,156,09~10
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,236,09~10
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,236,09~10
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,308,10~11
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,115,10~11
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,308,10~11
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,115,10~11
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,109,11~12
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,312,11~12
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,312,11~12
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,109,11~12
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,102,12~13
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,386,12~13
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,386,12~13
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,102,12~13
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,444,13~14
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,104,13~14
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,444,13~14
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,104,13~14
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,122,14~15
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,438,14~15
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,438,14~15
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,122,14~15
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,131,15~16
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,131,15~16
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,328,15~16
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,328,15~16
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,212,16~17
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,455,16~17
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,212,16~17
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,455,16~17
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,438,17~18
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,438,17~18
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,204,17~18
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,204,17~18
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,463,18~19
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,339,18~19
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,339,18~19
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,463,18~19
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,365,19~20
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,328,19~20
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,328,19~20
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,365,19~20
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,274,20~21
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,274,20~21
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,185,20~21
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,185,20~21
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,144,21~22
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,179,21~22
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,144,21~22
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,179,21~22
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,127,22~23
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,135,22~23
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,127,22~23
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,135,22~23
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,104,23~24
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,104,23~24
수원시,2024,2,25,이목동차고지.이목동입구-덕신상가,평일,68,23~24
수원시,2024,2,25,쌍용아파트-성균관대역(마을),평일,68,23~24
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,8,06~07
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,68,06~07
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,68,06~07
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,8,06~07
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,31,07~08
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,18,07~08
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,18,07~08
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,31,07~08
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,18,08~09
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,14,08~09
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,18,08~09
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,14,08~09
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,16,09~10
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,62,09~10
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,62,09~10
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,16,09~10
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,22,10~11
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,113,10~11
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,22,10~11
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,113,10~11
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,52,11~12
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,52,11~12
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,49,11~12
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,49,11~12
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,35,12~13
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,35,12~13
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,10,13~14
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,10,13~14
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,7,14~15
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,25,14~15
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,7,14~15
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,25,14~15
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,18,15~16
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,71,15~16
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,71,15~16
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,18,15~16
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,19,16~17
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,88,16~17
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,88,16~17
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,19,16~17
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,24,17~18
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,67,17~18
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,24,17~18
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,67,17~18
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,24,18~19
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,124,18~19
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,24,18~19
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,124,18~19
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,67,19~20
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,67,19~20
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,41,19~20
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,41,19~20
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,18,20~21
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,11,20~21
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,11,20~21
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,18,20~21
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,96,21~22
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,19,21~22
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,96,21~22
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,19,21~22
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,18,22~23
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,18,22~23
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,15,22~23
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,주말,15,22~23
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,38,06~07
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,103,06~07
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,38,06~07
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,103,06~07
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,50,07~08
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,83,07~08
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,50,07~08
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,83,07~08
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,66,08~09
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,66,08~09
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,17,08~09
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,17,08~09
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,42,09~10
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,36,09~10
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,36,09~10
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,42,09~10
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,49,10~11
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,16,10~11
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,49,10~11
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,16,10~11
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,53,11~12
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,53,11~12
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,20,11~12
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,20,11~12
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,14,12~13
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,14,12~13
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,18,13~14
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,18,13~14
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,26,14~15
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,29,14~15
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,29,14~15
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,26,14~15
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,47,15~16
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,28,15~16
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,47,15~16
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,28,15~16
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,18,16~17
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,18,16~17
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,106,16~17
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,106,16~17
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,29,17~18
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,29,17~18
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,33,17~18
수원시,2024,2,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,33,17~18
수원시,2024,2,25-2,이목동차고지.이목동입구-귀래리,평일,115,18~19
